Concentration,Concentration [ug/mL],Time_min,RFU_Interpolated
5.0 ug/mL,5.0,10.32,16015.111250576145
5.0 ug/mL,5.0,10.35,16015.111250576145
5.0 ug/mL,5.0,10.379999999999999,16015.111250576145
5.0 ug/mL,5.0,10.41,16015.111250576145
5.0 ug/mL,5.0,10.44,16015.111250576145
5.0 ug/mL,5.0,10.469999999999999,16015.111250576145
5.0 ug/mL,5.0,10.5,16015.111250576145
5.0 ug/mL,5.0,10.53,16015.111250576145
5.0 ug/mL,5.0,10.559999999999999,16015.111250576145
5.0 ug/mL,5.0,10.59,16015.111250576145
5.0 ug/mL,5.0,10.62,16015.111250576145
5.0 ug/mL,5.0,10.65,16015.111250576145
5.0 ug/mL,5.0,10.68,16015.111250576145
5.0 ug/mL,5.0,10.709999999999999,16015.111250576145
5.0 ug/mL,5.0,10.74,16015.111250576145
5.0 ug/mL,5.0,10.77,16015.111250576145
5.0 ug/mL,5.0,10.799999999999999,16015.111250576145
5.0 ug/mL,5.0,10.83,16015.111250576145
5.0 ug/mL,5.0,10.86,16015.111250576145
5.0 ug/mL,5.0,10.889999999999999,16015.111250576145
5.0 ug/mL,5.0,10.92,16015.111250576145
5.0 ug/mL,5.0,10.95,16015.111250576145
5.0 ug/mL,5.0,10.98,16015.111250576145
5.0 ug/mL,5.0,11.01,16015.111250576145
5.0 ug/mL,5.0,11.04,16015.111250576145
5.0 ug/mL,5.0,11.07,16015.111250576145
5.0 ug/mL,5.0,11.1,16015.111250576145
5.0 ug/mL,5.0,11.129999999999999,16015.111250576145
5.0 ug/mL,5.0,11.16,16015.111250576145
5.0 ug/mL,5.0,11.19,16015.111250576145
5.0 ug/mL,5.0,11.219999999999999,16015.111250576145
5.0 ug/mL,5.0,11.25,16015.111250576145
5.0 ug/mL,5.0,11.28,16015.111250576145
5.0 ug/mL,5.0,11.309999999999999,16015.111250576145
5.0 ug/mL,5.0,11.34,16015.111250576145
5.0 ug/mL,5.0,11.37,16015.111250576145
5.0 ug/mL,5.0,11.4,16015.111250576145
5.0 ug/mL,5.0,11.43,16015.111250576145
5.0 ug/mL,5.0,11.459999999999999,16015.111250576145
5.0 ug/mL,5.0,11.49,16015.111250576145
5.0 ug/mL,5.0,11.52,16015.111250576145
5.0 ug/mL,5.0,11.549999999999999,16015.111250576145
5.0 ug/mL,5.0,11.58,16015.111250576145
5.0 ug/mL,5.0,11.61,16015.111250576145
5.0 ug/mL,5.0,11.639999999999999,16015.111250576145
5.0 ug/mL,5.0,11.67,16015.111250576145
5.0 ug/mL,5.0,11.7,16015.111250576145
5.0 ug/mL,5.0,11.73,16015.111250576145
5.0 ug/mL,5.0,11.76,16015.111250576145
5.0 ug/mL,5.0,11.79,16015.111250576145
5.0 ug/mL,5.0,11.82,16015.111250576145
5.0 ug/mL,5.0,11.85,16015.111250576145
5.0 ug/mL,5.0,11.879999999999999,16015.111250576145
5.0 ug/mL,5.0,11.91,16015.111250576145
5.0 ug/mL,5.0,11.94,16015.111250576145
5.0 ug/mL,5.0,11.969999999999999,16015.111250576145
5.0 ug/mL,5.0,12.0,16015.111250576145
5.0 ug/mL,5.0,12.03,16015.111250576145
5.0 ug/mL,5.0,12.059999999999999,16015.111250576145
5.0 ug/mL,5.0,12.09,16015.111250576145
5.0 ug/mL,5.0,12.12,16015.111250576145
5.0 ug/mL,5.0,12.15,16015.111250576145
5.0 ug/mL,5.0,12.18,16015.111250576145
5.0 ug/mL,5.0,12.209999999999999,16015.111250576145
5.0 ug/mL,5.0,12.24,16015.111250576145
5.0 ug/mL,5.0,12.27,16015.111250576145
5.0 ug/mL,5.0,12.299999999999999,16015.111250576145
5.0 ug/mL,5.0,12.33,16015.111250576145
5.0 ug/mL,5.0,12.36,16015.111250576145
5.0 ug/mL,5.0,12.389999999999999,16015.111250576145
5.0 ug/mL,5.0,12.42,16015.111250576145
5.0 ug/mL,5.0,12.45,16015.111250576145
5.0 ug/mL,5.0,12.48,16015.111250576145
5.0 ug/mL,5.0,12.51,16015.111250576145
5.0 ug/mL,5.0,12.54,16015.111250576145
5.0 ug/mL,5.0,12.57,16015.111250576145
5.0 ug/mL,5.0,12.6,16015.111250576145
5.0 ug/mL,5.0,12.629999999999999,16015.111250576145
5.0 ug/mL,5.0,12.66,16015.111250576145
5.0 ug/mL,5.0,12.69,16015.111250576145
5.0 ug/mL,5.0,12.719999999999999,16015.111250576145
5.0 ug/mL,5.0,12.75,16015.111250576145
5.0 ug/mL,5.0,12.78,16015.111250576145
5.0 ug/mL,5.0,12.809999999999999,16015.111250576145
5.0 ug/mL,5.0,12.84,16015.111250576145
5.0 ug/mL,5.0,12.87,16015.111250576145
5.0 ug/mL,5.0,12.9,16015.111250576145
5.0 ug/mL,5.0,12.93,16015.111250576145
5.0 ug/mL,5.0,12.959999999999999,16015.111250576145
5.0 ug/mL,5.0,12.99,16015.111250576145
5.0 ug/mL,5.0,13.02,16015.111250576145
5.0 ug/mL,5.0,13.049999999999999,16015.111250576145
5.0 ug/mL,5.0,13.08,16015.111250576145
5.0 ug/mL,5.0,13.11,16015.111250576145
5.0 ug/mL,5.0,13.139999999999999,16015.111250576145
5.0 ug/mL,5.0,13.17,16015.111250576145
5.0 ug/mL,5.0,13.2,16015.111250576145
5.0 ug/mL,5.0,13.229999999999999,16015.111250576145
5.0 ug/mL,5.0,13.26,16015.111250576145
5.0 ug/mL,5.0,13.29,16015.111250576145
5.0 ug/mL,5.0,13.32,16015.111250576145
5.0 ug/mL,5.0,13.35,16015.111250576145
5.0 ug/mL,5.0,13.379999999999999,16015.111250576145
5.0 ug/mL,5.0,13.41,16015.111250576145
5.0 ug/mL,5.0,13.44,16015.111250576145
5.0 ug/mL,5.0,13.469999999999999,16015.111250576145
5.0 ug/mL,5.0,13.5,16015.111250576145
5.0 ug/mL,5.0,13.53,16015.111250576145
5.0 ug/mL,5.0,13.559999999999999,16015.111250576145
5.0 ug/mL,5.0,13.59,16015.111250576145
5.0 ug/mL,5.0,13.62,16015.111250576145
5.0 ug/mL,5.0,13.65,16015.111250576145
5.0 ug/mL,5.0,13.68,16015.111250576145
5.0 ug/mL,5.0,13.709999999999999,16015.111250576145
5.0 ug/mL,5.0,13.74,16015.111250576145
5.0 ug/mL,5.0,13.77,16015.111250576145
5.0 ug/mL,5.0,13.799999999999999,16015.111250576145
5.0 ug/mL,5.0,13.83,16015.111250576145
5.0 ug/mL,5.0,13.86,16015.111250576145
5.0 ug/mL,5.0,13.889999999999999,16015.111250576145
5.0 ug/mL,5.0,13.92,16015.111250576145
5.0 ug/mL,5.0,13.95,16015.111250576145
5.0 ug/mL,5.0,13.979999999999999,16015.111250576145
5.0 ug/mL,5.0,14.01,16015.111250576145
5.0 ug/mL,5.0,14.04,16015.111250576145
5.0 ug/mL,5.0,14.07,16015.111250576145
5.0 ug/mL,5.0,14.1,16015.111250576145
5.0 ug/mL,5.0,14.129999999999999,16015.111250576145
5.0 ug/mL,5.0,14.16,16015.111250576145
5.0 ug/mL,5.0,14.19,16015.111250576145
5.0 ug/mL,5.0,14.219999999999999,16015.111250576145
5.0 ug/mL,5.0,14.25,16015.111250576145
5.0 ug/mL,5.0,14.28,16015.111250576145
5.0 ug/mL,5.0,14.309999999999999,16015.111250576145
5.0 ug/mL,5.0,14.34,16015.111250576145
5.0 ug/mL,5.0,14.37,16015.111250576145
5.0 ug/mL,5.0,14.399999999999999,16015.111250576145
5.0 ug/mL,5.0,14.43,16015.111250576145
5.0 ug/mL,5.0,14.459999999999999,16015.111250576145
5.0 ug/mL,5.0,14.49,16015.111250576145
5.0 ug/mL,5.0,14.52,16015.111250576145
5.0 ug/mL,5.0,14.549999999999999,16015.111250576145
5.0 ug/mL,5.0,14.58,16015.111250576145
5.0 ug/mL,5.0,14.61,16015.111250576145
5.0 ug/mL,5.0,14.639999999999999,16015.111250576145
5.0 ug/mL,5.0,14.67,16015.111250576145
5.0 ug/mL,5.0,14.7,16015.111250576145
5.0 ug/mL,5.0,14.729999999999999,16015.111250576145
5.0 ug/mL,5.0,14.76,16015.111250576145
5.0 ug/mL,5.0,14.79,16015.111250576145
5.0 ug/mL,5.0,14.82,16015.111250576145
5.0 ug/mL,5.0,14.85,16015.111250576145
5.0 ug/mL,5.0,14.879999999999999,16015.111250576145
5.0 ug/mL,5.0,14.91,16015.111250576145
5.0 ug/mL,5.0,14.94,16015.111250576145
5.0 ug/mL,5.0,14.969999999999999,16015.111250576145
5.0 ug/mL,5.0,15.0,16015.111250576145
5.0 ug/mL,5.0,15.03,16015.111250576145
5.0 ug/mL,5.0,15.059999999999999,16015.111250576145
5.0 ug/mL,5.0,15.09,16015.111250576145
5.0 ug/mL,5.0,15.12,16015.111250576145
5.0 ug/mL,5.0,15.149999999999999,16015.111250576145
5.0 ug/mL,5.0,15.18,16015.111250576145
5.0 ug/mL,5.0,15.209999999999999,16015.111250576145
5.0 ug/mL,5.0,15.24,16015.111250576145
5.0 ug/mL,5.0,15.27,16015.111250576145
5.0 ug/mL,5.0,15.299999999999999,16015.111250576145
5.0 ug/mL,5.0,15.33,16015.111250576145
5.0 ug/mL,5.0,15.36,16015.111250576145
5.0 ug/mL,5.0,15.389999999999999,16015.111250576145
5.0 ug/mL,5.0,15.42,16015.111250576145
5.0 ug/mL,5.0,15.45,16015.111250576145
5.0 ug/mL,5.0,15.479999999999999,16015.111250576145
5.0 ug/mL,5.0,15.51,16015.111250576145
5.0 ug/mL,5.0,15.54,16015.111250576145
5.0 ug/mL,5.0,15.57,16015.111250576145
5.0 ug/mL,5.0,15.6,16015.111250576145
5.0 ug/mL,5.0,15.629999999999999,16015.111250576145
5.0 ug/mL,5.0,15.66,16015.111250576145
5.0 ug/mL,5.0,15.69,16015.111250576145
5.0 ug/mL,5.0,15.719999999999999,16015.111250576145
5.0 ug/mL,5.0,15.75,16015.111250576145
5.0 ug/mL,5.0,15.78,16015.111250576145
5.0 ug/mL,5.0,15.809999999999999,16015.111250576145
5.0 ug/mL,5.0,15.84,16015.111250576145
5.0 ug/mL,5.0,15.87,16015.111250576145
5.0 ug/mL,5.0,15.899999999999999,16015.111250576145
5.0 ug/mL,5.0,15.93,16015.111250576145
5.0 ug/mL,5.0,15.959999999999999,16015.111250576145
5.0 ug/mL,5.0,15.99,16015.111250576145
5.0 ug/mL,5.0,16.02,16015.111250576145
5.0 ug/mL,5.0,16.05,16015.111250576145
5.0 ug/mL,5.0,16.08,16015.111250576145
5.0 ug/mL,5.0,16.11,16015.111250576145
5.0 ug/mL,5.0,16.14,16015.111250576145
5.0 ug/mL,5.0,16.169999999999998,16015.111250576145
5.0 ug/mL,5.0,16.2,16015.111250576145
5.0 ug/mL,5.0,16.23,16015.111250576145
5.0 ug/mL,5.0,16.259999999999998,16015.111250576145
5.0 ug/mL,5.0,16.29,16015.111250576145
5.0 ug/mL,5.0,16.32,16015.111250576145
5.0 ug/mL,5.0,16.349999999999998,16015.111250576145
5.0 ug/mL,5.0,16.38,16015.111250576145
5.0 ug/mL,5.0,16.41,16015.111250576145
5.0 ug/mL,5.0,16.439999999999998,16015.111250576145
5.0 ug/mL,5.0,16.47,16015.111250576145
5.0 ug/mL,5.0,16.5,16015.111250576145
5.0 ug/mL,5.0,16.53,16015.111250576145
5.0 ug/mL,5.0,16.56,16015.111250576145
5.0 ug/mL,5.0,16.59,16015.111250576145
5.0 ug/mL,5.0,16.62,16015.111250576145
5.0 ug/mL,5.0,16.65,16015.111250576145
5.0 ug/mL,5.0,16.68,16015.111250576145
5.0 ug/mL,5.0,16.71,16015.111250576145
5.0 ug/mL,5.0,16.74,16015.111250576145
5.0 ug/mL,5.0,16.77,16015.111250576145
5.0 ug/mL,5.0,16.8,16015.111250576145
5.0 ug/mL,5.0,16.83,16015.111250576145
5.0 ug/mL,5.0,16.86,16015.111250576145
5.0 ug/mL,5.0,16.89,16015.111250576145
5.0 ug/mL,5.0,16.919999999999998,16015.111250576145
5.0 ug/mL,5.0,16.95,16015.111250576145
5.0 ug/mL,5.0,16.98,16015.111250576145
5.0 ug/mL,5.0,17.009999999999998,16015.111250576145
5.0 ug/mL,5.0,17.04,16015.111250576145
5.0 ug/mL,5.0,17.07,16015.111250576145
5.0 ug/mL,5.0,17.099999999999998,16015.111250576145
5.0 ug/mL,5.0,17.13,16015.111250576145
5.0 ug/mL,5.0,17.16,16015.111250576145
5.0 ug/mL,5.0,17.189999999999998,16015.111250576145
5.0 ug/mL,5.0,17.22,16015.111250576145
5.0 ug/mL,5.0,17.25,16015.111250576145
5.0 ug/mL,5.0,17.28,16015.111250576145
5.0 ug/mL,5.0,17.31,16015.111250576145
5.0 ug/mL,5.0,17.34,16015.111250576145
5.0 ug/mL,5.0,17.37,16015.111250576145
5.0 ug/mL,5.0,17.4,16015.111250576145
5.0 ug/mL,5.0,17.43,16015.111250576145
5.0 ug/mL,5.0,17.46,16015.111250576145
5.0 ug/mL,5.0,17.49,16015.111250576145
5.0 ug/mL,5.0,17.52,16015.111250576145
5.0 ug/mL,5.0,17.55,16015.111250576145
5.0 ug/mL,5.0,17.58,16015.111250576145
5.0 ug/mL,5.0,17.61,16015.111250576145
5.0 ug/mL,5.0,17.64,16015.111250576145
5.0 ug/mL,5.0,17.669999999999998,16015.111250576145
5.0 ug/mL,5.0,17.7,16015.111250576145
5.0 ug/mL,5.0,17.73,16015.111250576145
5.0 ug/mL,5.0,17.759999999999998,16015.111250576145
5.0 ug/mL,5.0,17.79,16015.111250576145
5.0 ug/mL,5.0,17.82,16015.111250576145
5.0 ug/mL,5.0,17.849999999999998,16015.111250576145
5.0 ug/mL,5.0,17.88,16015.111250576145
5.0 ug/mL,5.0,17.91,16015.111250576145
5.0 ug/mL,5.0,17.939999999999998,16015.111250576145
5.0 ug/mL,5.0,17.97,16015.111250576145
5.0 ug/mL,5.0,18.0,16015.111250576145
5.0 ug/mL,5.0,18.029999999999998,16015.111250576145
5.0 ug/mL,5.0,18.06,16015.111250576145
5.0 ug/mL,5.0,18.09,16015.111250576145
5.0 ug/mL,5.0,18.12,16015.111250576145
5.0 ug/mL,5.0,18.15,16015.111250576145
5.0 ug/mL,5.0,18.18,16015.111250576145
5.0 ug/mL,5.0,18.21,16015.111250576145
5.0 ug/mL,5.0,18.24,16015.111250576145
5.0 ug/mL,5.0,18.27,16015.111250576145
5.0 ug/mL,5.0,18.3,16015.111250576145
5.0 ug/mL,5.0,18.33,16015.111250576145
5.0 ug/mL,5.0,18.36,16015.111250576145
5.0 ug/mL,5.0,18.39,16015.111250576145
5.0 ug/mL,5.0,18.419999999999998,16015.111250576145
5.0 ug/mL,5.0,18.45,16015.111250576145
5.0 ug/mL,5.0,18.48,16015.111250576145
5.0 ug/mL,5.0,18.509999999999998,16015.111250576145
5.0 ug/mL,5.0,18.54,16015.111250576145
5.0 ug/mL,5.0,18.57,16015.111250576145
5.0 ug/mL,5.0,18.599999999999998,16015.111250576145
5.0 ug/mL,5.0,18.63,16015.111250576145
5.0 ug/mL,5.0,18.66,16015.111250576145
5.0 ug/mL,5.0,18.689999999999998,16015.111250576145
5.0 ug/mL,5.0,18.72,16015.111250576145
5.0 ug/mL,5.0,18.75,16015.111250576145
5.0 ug/mL,5.0,18.779999999999998,16015.111250576145
5.0 ug/mL,5.0,18.81,16015.111250576145
5.0 ug/mL,5.0,18.84,16015.111250576145
5.0 ug/mL,5.0,18.87,16015.111250576145
5.0 ug/mL,5.0,18.9,16015.111250576145
5.0 ug/mL,5.0,18.93,16015.111250576145
5.0 ug/mL,5.0,18.96,16015.111250576145
5.0 ug/mL,5.0,18.99,16015.111250576145
5.0 ug/mL,5.0,19.02,16015.111250576145
5.0 ug/mL,5.0,19.05,16015.111250576145
5.0 ug/mL,5.0,19.08,16015.111250576145
5.0 ug/mL,5.0,19.11,16015.111250576145
5.0 ug/mL,5.0,19.14,16015.111250576145
5.0 ug/mL,5.0,19.169999999999998,16015.111250576145
5.0 ug/mL,5.0,19.2,16015.111250576145
5.0 ug/mL,5.0,19.23,16015.111250576145
5.0 ug/mL,5.0,19.259999999999998,16015.111250576145
5.0 ug/mL,5.0,19.29,16015.111250576145
5.0 ug/mL,5.0,19.32,16015.111250576145
5.0 ug/mL,5.0,19.349999999999998,16015.111250576145
5.0 ug/mL,5.0,19.38,16015.111250576145
5.0 ug/mL,5.0,19.41,16015.111250576145
5.0 ug/mL,5.0,19.439999999999998,16015.111250576145
5.0 ug/mL,5.0,19.47,16015.111250576145
5.0 ug/mL,5.0,19.5,16015.111250576145
5.0 ug/mL,5.0,19.529999999999998,16015.111250576145
5.0 ug/mL,5.0,19.56,16015.111250576145
5.0 ug/mL,5.0,19.59,16015.111250576145
5.0 ug/mL,5.0,19.62,16015.111250576145
5.0 ug/mL,5.0,19.65,16015.111250576145
5.0 ug/mL,5.0,19.68,16015.111250576145
5.0 ug/mL,5.0,19.71,16015.111250576145
5.0 ug/mL,5.0,19.74,16015.111250576145
5.0 ug/mL,5.0,19.77,16015.111250576145
5.0 ug/mL,5.0,19.8,16015.111250576145
5.0 ug/mL,5.0,19.83,16015.111250576145
5.0 ug/mL,5.0,19.86,16015.111250576145
5.0 ug/mL,5.0,19.89,16015.111250576145
5.0 ug/mL,5.0,19.919999999999998,16015.111250576145
5.0 ug/mL,5.0,19.95,16015.111250576145
5.0 ug/mL,5.0,19.98,16015.111250576145
5.0 ug/mL,5.0,20.009999999999998,16015.111250576145
5.0 ug/mL,5.0,20.04,16015.111250576145
5.0 ug/mL,5.0,20.07,16015.111250576145
5.0 ug/mL,5.0,20.099999999999998,16015.111250576145
5.0 ug/mL,5.0,20.13,16015.111250576145
5.0 ug/mL,5.0,20.16,16015.111250576145
5.0 ug/mL,5.0,20.189999999999998,16015.111250576145
5.0 ug/mL,5.0,20.22,16015.111250576145
5.0 ug/mL,5.0,20.25,16015.111250576145
5.0 ug/mL,5.0,20.279999999999998,16015.111250576145
5.0 ug/mL,5.0,20.31,16015.111250576145
5.0 ug/mL,5.0,20.34,16015.111250576145
5.0 ug/mL,5.0,20.37,16015.111250576145
5.0 ug/mL,5.0,20.4,16015.111250576145
5.0 ug/mL,5.0,20.43,16015.111250576145
5.0 ug/mL,5.0,20.46,16015.111250576145
5.0 ug/mL,5.0,20.49,16015.111250576145
5.0 ug/mL,5.0,20.52,16015.111250576145
5.0 ug/mL,5.0,20.55,16015.111250576145
5.0 ug/mL,5.0,20.58,16015.111250576145
5.0 ug/mL,5.0,20.61,16015.111250576145
5.0 ug/mL,5.0,20.64,16015.111250576145
5.0 ug/mL,5.0,20.669999999999998,16015.111250576145
5.0 ug/mL,5.0,20.7,16015.111250576145
5.0 ug/mL,5.0,20.73,16015.111250576145
5.0 ug/mL,5.0,20.759999999999998,16015.111250576145
5.0 ug/mL,5.0,20.79,16015.111250576145
5.0 ug/mL,5.0,20.82,16015.111250576145
5.0 ug/mL,5.0,20.849999999999998,16015.111250576145
5.0 ug/mL,5.0,20.88,16015.111250576145
5.0 ug/mL,5.0,20.91,16015.111250576145
5.0 ug/mL,5.0,20.939999999999998,16015.111250576145
5.0 ug/mL,5.0,20.97,16015.111250576145
5.0 ug/mL,5.0,21.0,16015.111250576145
5.0 ug/mL,5.0,21.029999999999998,16015.111250576145
5.0 ug/mL,5.0,21.06,16015.111250576145
5.0 ug/mL,5.0,21.09,16015.111250576145
5.0 ug/mL,5.0,21.119999999999997,16015.111250576145
5.0 ug/mL,5.0,21.15,16015.111250576145
5.0 ug/mL,5.0,21.18,16015.111250576145
5.0 ug/mL,5.0,21.21,16015.111250576145
5.0 ug/mL,5.0,21.24,16015.111250576145
5.0 ug/mL,5.0,21.27,16015.111250576145
5.0 ug/mL,5.0,21.3,16015.111250576145
5.0 ug/mL,5.0,21.33,16015.111250576145
5.0 ug/mL,5.0,21.36,16015.111250576145
5.0 ug/mL,5.0,21.39,16015.111250576145
5.0 ug/mL,5.0,21.419999999999998,16015.111250576145
5.0 ug/mL,5.0,21.45,16015.111250576145
5.0 ug/mL,5.0,21.48,16015.111250576145
5.0 ug/mL,5.0,21.509999999999998,16015.111250576145
5.0 ug/mL,5.0,21.54,16015.111250576145
5.0 ug/mL,5.0,21.57,16015.111250576145
5.0 ug/mL,5.0,21.599999999999998,16015.111250576145
5.0 ug/mL,5.0,21.63,16015.111250576145
5.0 ug/mL,5.0,21.66,16015.111250576145
5.0 ug/mL,5.0,21.689999999999998,16015.111250576145
5.0 ug/mL,5.0,21.72,16015.111250576145
5.0 ug/mL,5.0,21.75,16015.111250576145
5.0 ug/mL,5.0,21.779999999999998,16015.111250576145
5.0 ug/mL,5.0,21.81,16015.111250576145
5.0 ug/mL,5.0,21.84,16015.111250576145
5.0 ug/mL,5.0,21.869999999999997,16015.111250576145
5.0 ug/mL,5.0,21.9,16015.111250576145
5.0 ug/mL,5.0,21.93,16015.111250576145
5.0 ug/mL,5.0,21.96,16015.111250576145
5.0 ug/mL,5.0,21.99,16015.111250576145
5.0 ug/mL,5.0,22.02,16015.111250576145
5.0 ug/mL,5.0,22.05,16015.111250576145
5.0 ug/mL,5.0,22.08,16015.111250576145
5.0 ug/mL,5.0,22.11,16015.111250576145
5.0 ug/mL,5.0,22.14,16015.111250576145
5.0 ug/mL,5.0,22.169999999999998,16015.111250576145
5.0 ug/mL,5.0,22.2,16015.111250576145
5.0 ug/mL,5.0,22.23,16015.111250576145
5.0 ug/mL,5.0,22.259999999999998,16015.111250576145
5.0 ug/mL,5.0,22.29,16015.111250576145
5.0 ug/mL,5.0,22.32,16015.111250576145
5.0 ug/mL,5.0,22.349999999999998,16015.111250576145
5.0 ug/mL,5.0,22.38,16015.111250576145
5.0 ug/mL,5.0,22.41,16015.111250576145
5.0 ug/mL,5.0,22.439999999999998,16015.111250576145
5.0 ug/mL,5.0,22.47,16015.111250576145
5.0 ug/mL,5.0,22.5,16015.111250576145
5.0 ug/mL,5.0,22.529999999999998,16015.111250576145
5.0 ug/mL,5.0,22.56,16015.111250576145
5.0 ug/mL,5.0,22.59,16015.111250576145
5.0 ug/mL,5.0,22.619999999999997,16015.111250576145
5.0 ug/mL,5.0,22.65,16015.111250576145
5.0 ug/mL,5.0,22.68,16015.111250576145
5.0 ug/mL,5.0,22.71,16015.111250576145
5.0 ug/mL,5.0,22.74,16015.111250576145
5.0 ug/mL,5.0,22.77,16015.111250576145
5.0 ug/mL,5.0,22.8,16015.111250576145
5.0 ug/mL,5.0,22.83,16015.111250576145
5.0 ug/mL,5.0,22.86,16015.111250576145
5.0 ug/mL,5.0,22.89,16015.111250576145
5.0 ug/mL,5.0,22.919999999999998,16015.111250576145
5.0 ug/mL,5.0,22.95,16015.111250576145
5.0 ug/mL,5.0,22.98,16015.111250576145
5.0 ug/mL,5.0,23.009999999999998,16015.111250576145
5.0 ug/mL,5.0,23.04,16015.111250576145
5.0 ug/mL,5.0,23.07,16015.111250576145
5.0 ug/mL,5.0,23.099999999999998,16015.111250576145
5.0 ug/mL,5.0,23.13,16015.111250576145
5.0 ug/mL,5.0,23.16,16015.111250576145
5.0 ug/mL,5.0,23.189999999999998,16015.111250576145
5.0 ug/mL,5.0,23.22,16015.111250576145
5.0 ug/mL,5.0,23.25,16015.111250576145
5.0 ug/mL,5.0,23.279999999999998,16015.111250576145
5.0 ug/mL,5.0,23.31,16015.111250576145
5.0 ug/mL,5.0,23.34,16015.111250576145
5.0 ug/mL,5.0,23.369999999999997,16015.111250576145
5.0 ug/mL,5.0,23.4,16015.111250576145
5.0 ug/mL,5.0,23.43,16015.111250576145
5.0 ug/mL,5.0,23.46,16015.111250576145
5.0 ug/mL,5.0,23.49,16015.111250576145
5.0 ug/mL,5.0,23.52,16015.111250576145
5.0 ug/mL,5.0,23.55,16015.111250576145
5.0 ug/mL,5.0,23.58,16015.111250576145
5.0 ug/mL,5.0,23.61,16015.111250576145
5.0 ug/mL,5.0,23.64,16015.111250576145
5.0 ug/mL,5.0,23.669999999999998,16015.111250576145
5.0 ug/mL,5.0,23.7,16015.111250576145
5.0 ug/mL,5.0,23.73,16015.111250576145
5.0 ug/mL,5.0,23.759999999999998,16015.111250576145
5.0 ug/mL,5.0,23.79,16015.111250576145
5.0 ug/mL,5.0,23.82,16015.111250576145
5.0 ug/mL,5.0,23.849999999999998,16015.111250576145
5.0 ug/mL,5.0,23.88,16015.111250576145
5.0 ug/mL,5.0,23.91,16015.111250576145
5.0 ug/mL,5.0,23.939999999999998,16015.111250576145
5.0 ug/mL,5.0,23.97,16015.111250576145
5.0 ug/mL,5.0,24.0,16015.111250576145
5.0 ug/mL,5.0,24.029999999999998,16015.111250576145
5.0 ug/mL,5.0,24.06,16015.111250576145
5.0 ug/mL,5.0,24.09,16015.111250576145
5.0 ug/mL,5.0,24.119999999999997,16015.111250576145
5.0 ug/mL,5.0,24.15,16015.111250576145
5.0 ug/mL,5.0,24.18,16015.111250576145
5.0 ug/mL,5.0,24.21,16015.111250576145
5.0 ug/mL,5.0,24.24,16015.111250576145
5.0 ug/mL,5.0,24.27,16015.111250576145
5.0 ug/mL,5.0,24.3,16015.111250576145
5.0 ug/mL,5.0,24.33,16015.111250576145
5.0 ug/mL,5.0,24.36,16015.111250576145
5.0 ug/mL,5.0,24.39,16015.111250576145
5.0 ug/mL,5.0,24.419999999999998,16015.111250576145
5.0 ug/mL,5.0,24.45,16015.111250576145
5.0 ug/mL,5.0,24.48,16015.111250576145
5.0 ug/mL,5.0,24.509999999999998,16015.111250576145
5.0 ug/mL,5.0,24.54,16015.111250576145
5.0 ug/mL,5.0,24.57,16015.111250576145
5.0 ug/mL,5.0,24.599999999999998,16015.111250576145
5.0 ug/mL,5.0,24.63,16015.111250576145
5.0 ug/mL,5.0,24.66,16015.111250576145
5.0 ug/mL,5.0,24.689999999999998,16015.111250576145
5.0 ug/mL,5.0,24.72,16015.111250576145
5.0 ug/mL,5.0,24.75,16015.111250576145
5.0 ug/mL,5.0,24.779999999999998,16015.111250576145
5.0 ug/mL,5.0,24.81,16015.111250576145
5.0 ug/mL,5.0,24.84,16015.111250576145
5.0 ug/mL,5.0,24.869999999999997,16015.111250576145
5.0 ug/mL,5.0,24.9,16015.111250576145
5.0 ug/mL,5.0,24.93,16015.111250576145
5.0 ug/mL,5.0,24.96,16015.111250576145
5.0 ug/mL,5.0,24.99,16015.111250576145
5.0 ug/mL,5.0,25.02,16015.111250576145
5.0 ug/mL,5.0,25.05,16015.111250576145
5.0 ug/mL,5.0,25.08,16015.111250576145
5.0 ug/mL,5.0,25.11,16015.111250576145
5.0 ug/mL,5.0,25.14,16015.111250576145
5.0 ug/mL,5.0,25.169999999999998,16015.111250576145
5.0 ug/mL,5.0,25.2,16015.111250576145
5.0 ug/mL,5.0,25.23,16015.111250576145
5.0 ug/mL,5.0,25.259999999999998,16015.111250576145
5.0 ug/mL,5.0,25.29,16015.111250576145
5.0 ug/mL,5.0,25.32,16015.111250576145
5.0 ug/mL,5.0,25.349999999999998,16015.111250576145
5.0 ug/mL,5.0,25.38,16015.111250576145
5.0 ug/mL,5.0,25.41,16015.111250576145
5.0 ug/mL,5.0,25.439999999999998,16015.111250576145
5.0 ug/mL,5.0,25.47,16015.111250576145
5.0 ug/mL,5.0,25.5,16015.111250576145
5.0 ug/mL,5.0,25.529999999999998,16015.111250576145
5.0 ug/mL,5.0,25.56,16015.111250576145
5.0 ug/mL,5.0,25.59,16015.111250576145
5.0 ug/mL,5.0,25.619999999999997,16015.111250576145
5.0 ug/mL,5.0,25.65,16015.111250576145
5.0 ug/mL,5.0,25.68,16015.111250576145
5.0 ug/mL,5.0,25.709999999999997,16015.111250576145
5.0 ug/mL,5.0,25.74,16015.111250576145
5.0 ug/mL,5.0,25.77,16015.111250576145
5.0 ug/mL,5.0,25.8,16015.111250576145
5.0 ug/mL,5.0,25.83,16015.111250576145
